Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
4.93315, IMU_DATA, 0.56, -0.7, -0.04375, -105, -1584, -16419, , , , , 
4.93344, IMU_DATA, 0.511875, -0.660625, -0.07, -86, -1626, -16389, , , , , 
4.93374, IMU_DATA, 0.555625, -0.713125, -0.083125, -88, -1598, -16352, , , , , 
4.93405, IMU_DATA, 0.53375, -0.65625, -0.021875, 23, -1552, -16476, , , , , 
4.93435, IMU_DATA, 0.564375, -0.7, -0.07875, -65, -1586, -16401, , , , , 
4.93464, IMU_DATA, 0.573125, -0.67375, -0.074375, -123, -1594, -16383, , , , , 
4.93495, IMU_DATA, 0.573125, -0.678125, -0.039375, -75, -1624, -16430, , , , , 
4.93525, IMU_DATA, 0.564375, -0.67375, -0.065625, -116, -1581, -16401, , , , , 
4.93554, IMU_DATA, 0.6125, -0.67375, -0.07, -109, -1537, -16380, , , , , 
4.93584, IMU_DATA, 0.56875, -0.643125, -0.048125, -94, -1548, -16408, , , , , 
4.93615, IMU_DATA, 0.60375, -0.686875, -0.0875, -105, -1669, -16513, , , , , 
4.93645, IMU_DATA, 0.590625, -0.643125, -0.07875, -106, -1636, -16435, , , , , 
4.93674, IMU_DATA, 0.625625, -0.686875, -0.06125, -132, -1626, -16428, , , , , 
4.93705, IMU_DATA, 0.6125, -0.643125, -0.0525, -110, -1622, -16445, , , , , 
4.93735, IMU_DATA, 0.625625, -0.665, -0.07875, -185, -1597, -16504, , , , , 
4.93764, IMU_DATA, 0.634375, -0.660625, -0.06125, -154, -1625, -16396, , , , , 
4.93794, IMU_DATA, 0.63875, -0.65625, -0.074375, -101, -1568, -16342, , , , , 
4.93825, IMU_DATA, 0.634375, -0.660625, -0.091875, -99, -1595, -16404, , , , , 
4.93855, IMU_DATA, 0.63, -0.6475, -0.035, -65, -1671, -16351, , , , , 
4.93884, IMU_DATA, 0.65625, -0.665, -0.091875, -114, -1556, -16370, , , , , 
4.93915, IMU_DATA, 0.6475, -0.660625, -0.07, -77, -1640, -16409, , , , , 
4.93945, IMU_DATA, 0.65625, -0.65625, -0.04375, -73, -1588, -16382, , , , , 
4.93974, IMU_DATA, 0.660625, -0.660625, -0.07875, -49, -1610, -16414, , , , , 
4.94004, IMU_DATA, 0.63875, -0.660625, -0.07, -122, -1672, -16432, , , , , 
4.94035, IMU_DATA, 0.643125, -0.643125, -0.04375, -82, -1589, -16404, , , , , 
4.94065, IMU_DATA, 0.6475, -0.67375, -0.056875, -44, -1503, -16316, , , , , 
4.94094, IMU_DATA, 0.65625, -0.660625, -0.091875, -22, -1663, -16360, , , , , 
4.94125, IMU_DATA, 0.625625, -0.634375, -0.039375, -79, -1614, -16296, , , , , 
4.94155, IMU_DATA, 0.6475, -0.665, -0.07, -78, -1581, -16375, , , , , 
4.94184, IMU_DATA, 0.608125, -0.6475, -0.07, 18, -1605, -16418, , , , , 
4.94214, IMU_DATA, 0.6125, -0.6475, -0.048125, -76, -1664, -16387, , , , , 
4.94245, IMU_DATA, 0.60375, -0.669375, -0.074375, -91, -1565, -16382, , , , , 
4.73859, IMG_DATA, , , , , , , , , , Image_00075 
4.77063, IMG_DATA, , , , , , , , , , Image_00076 
5.01985, IMU_DATA, 0.494375, -0.634375, -0.07875, -96, -1616, -16430, , , , , 
