Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
1.52588e-05, IMG_DATA, , , , , , , , , , Image_00000 
25.2016, IMU_DATA, -2.20062, -0.76125, 0.21875, 16384, -62, -281, , , , , 
25.2064, IMU_DATA, -2.16562, -0.86625, 0.249375, 16371, -101, -298, , , , , 
25.2112, IMU_DATA, -2.06062, -0.905625, 0.179375, 16393, -108, -352, , , , , 
25.216, IMU_DATA, -2.04312, -0.84, 0.14, 16337, -121, -360, , , , , 
25.2208, IMU_DATA, -1.98187, -0.84875, 0.153125, 16373, -134, -374, , , , , 
23.881, IMG_DATA, , , , , , , , , , Image_00239 
25.2256, IMU_DATA, -1.89, -0.826875, 0.175, 16357, -192, -372, , , , , 
25.2304, IMU_DATA, -1.77625, -0.84875, 0.179375, 16390, -192, -394, , , , , 
25.2352, IMU_DATA, -1.70625, -0.84, 0.13125, 16386, -239, -411, , , , , 
25.24, IMU_DATA, -1.61875, -0.835625, 0.056875, 16427, -282, -413, , , , , 
25.2448, IMU_DATA, -1.61, -0.870625, -0.14, 16400, -221, -394, , , , , 
25.2496, IMU_DATA, -1.5925, -0.8575, -0.4025, 16391, -153, -441, , , , , 
25.2544, IMU_DATA, -1.54, -0.7, -0.4725, 16315, -58, -380, , , , , 
25.2592, IMU_DATA, -1.53562, -0.678125, -0.275625, 16404, -88, -481, , , , , 
25.264, IMU_DATA, -1.5225, -0.739375, -0.14, 16385, -94, -424, , , , , 
25.2688, IMU_DATA, -1.50937, -0.643125, -0.32375, 16366, -10, -422, , , , , 
25.2736, IMU_DATA, -1.5225, -0.58625, -0.56875, 16391, 28, -447, , , , , 
25.2784, IMU_DATA, -1.435, -0.643125, -0.669375, 16429, 20, -418, , , , , 
25.2832, IMU_DATA, -1.44375, -0.546875, -0.65625, 16384, 78, -372, , , , , 
25.288, IMU_DATA, -1.58375, -0.380625, -0.555625, 16378, 126, -390, , , , , 
25.2928, IMU_DATA, -1.60125, -0.48125, -0.424375, 16352, 133, -365, , , , , 
25.2976, IMU_DATA, -1.46125, -0.660625, -0.196875, 16376, 128, -373, , , , , 
25.3024, IMU_DATA, -1.46562, -0.74375, -0.074375, 16374, 90, -420, , , , , 
25.3072, IMU_DATA, -1.51375, -0.853125, -0.065625, 16358, 106, -366, , , , , 
25.312, IMU_DATA, -1.46125, -1.01937, -0.030625, 16386, 76, -413, , , , , 
25.3168, IMU_DATA, -1.35625, -1.0675, 0.0525, 16359, 27, -406, , , , , 
25.3216, IMU_DATA, -1.43062, -0.853125, 0.153125, 16352, 24, -388, , , , , 
25.3264, IMU_DATA, -1.505, -0.63875, 0.188125, 16405, -60, -404, , , , , 
23.981, IMG_DATA, , , , , , , , , , Image_00240 
25.3312, IMU_DATA, -1.365, -0.69125, 0.170625, 16395, -100, -395, , , , , 
25.336, IMU_DATA, -1.30375, -0.678125, 0.07875, 16402, -112, -460, , , , , 
25.3408, IMU_DATA, -1.23375, -0.65625, 0.035, 16390, -145, -494, , , , , 
25.3456, IMU_DATA, -1.1025, -0.6475, -0.0175, 16386, -96, -502, , , , , 
25.3504, IMU_DATA, -0.958125, -0.63, -0.056875, 16383, -138, -434, , , , , 
25.3552, IMU_DATA, -0.791875, -0.573125, -0.048125, 16355, -119, -414, , , , , 
25.36, IMU_DATA, -0.70875, -0.476875, -0.07875, 16368, -142, -378, , , , , 
25.3648, IMU_DATA, -0.643125, -0.41125, -0.100625, 16394, -106, -372, , , , , 
25.3696, IMU_DATA, -0.529375, -0.406875, -0.18375, 16377, -73, -304, , , , , 
25.3744, IMU_DATA, -0.363125, -0.42875, -0.258125, 16381, -38, -260, , , , , 
25.3792, IMU_DATA, -0.319375, -0.39375, -0.336875, 16366, 26, -256, , , , , 
25.384, IMU_DATA, -0.2975, -0.441875, -0.354375, 16362, 36, -222, , , , , 
25.3888, IMU_DATA, -0.126875, -0.62125, -0.28, 16414, 70, -228, , , , , 
25.3936, IMU_DATA, -0.056875, -0.62125, -0.214375, 16363, 83, -213, , , , , 
25.3984, IMU_DATA, -0.030625, -0.5775, -0.109375, 16402, 66, -238, , , , , 
25.4032, IMU_DATA, 0.100625, -0.805, -0.065625, 16386, 46, -210, , , , , 
25.408, IMU_DATA, 0.153125, -0.940625, -0.0875, 16412, 30, -258, , , , , 
25.4128, IMU_DATA, 0.0175, -0.805, -0.048125, 16374, 25, -291, , , , , 
25.4176, IMU_DATA, 0.030625, -0.791875, -0.02625, 16382, 22, -296, , , , , 
25.4224, IMU_DATA, 0.100625, -0.83125, -0.00875, 16345, -6, -329, , , , , 
25.4272, IMU_DATA, 0.1575, -0.914375, -0.013125, 16364, -17, -358, , , , , 
25.432, IMU_DATA, 0.0875, -0.875, 0.004375, 16385, -62, -363, , , , , 
24.081, IMG_DATA, , , , , , , , , , Image_00241 
25.4368, IMU_DATA, 0.030625, -0.84, 0.056875, 16364, -76, -380, , , , , 
25.4416, IMU_DATA, 0.0525, -0.83125, 0.07, 16382, -153, -395, , , , , 
25.4464, IMU_DATA, 0.161875, -0.91875, 0.004375, 16359, -124, -403, , , , , 
25.4512, IMU_DATA, 0.231875, -0.98, -0.013125, 16369, -119, -462, , , , , 
25.456, IMU_DATA, 0.284375, -0.949375, 0.0, 16359, -155, -468, , , , , 
25.4608, IMU_DATA, 0.266875, -0.8925, -0.048125, 16381, -144, -496, , , , , 
25.4656, IMU_DATA, 0.27125, -0.844375, -0.20125, 16397, -116, -523, , , , , 
25.4704, IMU_DATA, 0.27125, -0.835625, -0.30625, 16406, -88, -512, , , , , 
25.4752, IMU_DATA, 0.258125, -0.76125, -0.28875, 16390, -69, -521, , , , , 
25.48, IMU_DATA, 0.1925, -0.529375, -0.28875, 16382, -18, -494, , , , , 
25.4848, IMU_DATA, 0.214375, -0.555625, -0.398125, 16399, 64, -515, , , , , 
25.4896, IMU_DATA, 0.424375, -0.791875, -0.46375, 16382, 75, -451, , , , , 
25.4944, IMU_DATA, 0.616875, -0.86625, -0.42, 16378, 123, -459, , , , , 
25.4992, IMU_DATA, 0.511875, -0.730625, -0.3325, 16373, 145, -449, , , , , 
25.504, IMU_DATA, 0.310625, -0.546875, -0.27125, 16368, 148, -419, , , , , 
25.5088, IMU_DATA, 0.2275, -0.42875, -0.223125, 16369, 136, -380, , , , , 
25.5136, IMU_DATA, 0.284375, -0.4375, -0.14, 16362, 121, -380, , , , , 
25.5184, IMU_DATA, 0.385, -0.520625, -0.07875, 16377, 108, -347, , , , , 
25.5232, IMU_DATA, 0.42, -0.46375, -0.02625, 16398, 103, -331, , , , , 
25.528, IMU_DATA, 0.3325, -0.3675, 0.039375, 16368, 72, -280, , , , , 
25.5328, IMU_DATA, 0.258125, -0.44625, 0.09625, 16394, 48, -271, , , , , 
25.5376, IMU_DATA, 0.1575, -0.4025, 0.188125, 16376, 26, -230, , , , , 
24.181, IMG_DATA, , , , , , , , , , Image_00242 
25.5424, IMU_DATA, 0.205625, -0.485625, 0.21875, 16364, -14, -221, , , , , 
25.5472, IMU_DATA, 0.083125, -0.5425, 0.2275, 16351, -61, -225, , , , , 
25.552, IMU_DATA, -0.035, -0.643125, 0.21, 16390, -95, -203, , , , , 
25.5568, IMU_DATA, -0.035, -0.713125, 0.2275, 16384, -117, -214, , , , , 
25.5616, IMU_DATA, -0.083125, -0.76125, 0.1925, 16390, -157, -228, , , , , 
25.5664, IMU_DATA, -0.196875, -0.84875, 0.0875, 16376, -178, -261, , , , , 
25.5712, IMU_DATA, -0.2625, -0.931875, 0.004375, 16391, -169, -289, , , , , 
25.576, IMU_DATA, -0.345625, -0.993125, -0.06125, 16382, -168, -351, , , , , 
25.5808, IMU_DATA, -0.433125, -0.993125, -0.11375, 16406, -128, -390, , , , , 
25.5856, IMU_DATA, -0.4725, -0.9975, -0.21875, 16374, -147, -432, , , , , 
25.5904, IMU_DATA, -0.538125, -0.95375, -0.315, 16378, -120, -460, , , , , 
25.5952, IMU_DATA, -0.53375, -0.931875, -0.363125, 16383, -81, -496, , , , , 
25.6, IMU_DATA, -0.595, -0.826875, -0.39375, 16375, -55, -526, , , , , 
25.6048, IMU_DATA, -0.546875, -0.800625, -0.455, 16371, -30, -543, , , , , 
25.6096, IMU_DATA, -0.616875, -0.704375, -0.42875, 16368, 4, -534, , , , , 
25.6144, IMU_DATA, -0.686875, -0.63, -0.37625, 16395, 39, -543, , , , , 
25.6192, IMU_DATA, -0.625625, -0.65625, -0.35875, 16378, 70, -559, , , , , 
25.624, IMU_DATA, -0.455, -0.713125, -0.354375, 16384, 110, -518, , , , , 
25.6288, IMU_DATA, -0.39375, -0.608125, -0.354375, 16360, 137, -497, , , , , 
25.6336, IMU_DATA, -0.39375, -0.49875, -0.345625, 16376, 151, -465, , , , , 
25.6384, IMU_DATA, -0.538125, -0.301875, -0.275625, 16375, 173, -449, , , , , 
25.6432, IMU_DATA, -0.53375, -0.249375, -0.21, 16358, 183, -400, , , , , 
24.281, IMG_DATA, , , , , , , , , , Image_00243 
25.648, IMU_DATA, -0.424375, -0.39375, -0.153125, 16383, 177, -345, , , , , 
25.6528, IMU_DATA, -0.42875, -0.37625, -0.0175, 16364, 154, -324, , , , , 
25.6576, IMU_DATA, -0.3675, -0.35, 0.0525, 16375, 161, -300, , , , , 
25.6624, IMU_DATA, -0.37625, -0.389375, 0.144375, 16374, 152, -292, , , , , 
25.6672, IMU_DATA, -0.42, -0.494375, 0.275625, 16372, 106, -265, , , , , 
25.672, IMU_DATA, -0.433125, -0.5075, 0.380625, 16357, 83, -254, , , , , 
25.6768, IMU_DATA, -0.46375, -0.520625, 0.39375, 16361, 50, -250, , , , , 
25.6816, IMU_DATA, -0.450625, -0.590625, 0.4375, 16381, 18, -254, , , , , 
25.6864, IMU_DATA, -0.44625, -0.60375, 0.538125, 16380, -20, -246, , , , , 
25.6912, IMU_DATA, -0.511875, -0.616875, 0.581875, 16381, -66, -276, , , , , 
25.696, IMU_DATA, -0.49875, -0.6825, 0.494375, 16378, -106, -314, , , , , 
25.7008, IMU_DATA, -0.42, -0.83125, 0.42, 16375, -129, -298, , , , , 
25.7056, IMU_DATA, -0.345625, -0.8925, 0.385, 16353, -141, -318, , , , , 
25.7104, IMU_DATA, -0.385, -0.86625, 0.3325, 16365, -200, -301, , , , , 
25.7152, IMU_DATA, -0.485625, -0.8575, 0.249375, 16375, -228, -306, , , , , 
25.72, IMU_DATA, -0.546875, -0.8225, 0.231875, 16388, -250, -322, , , , , 
25.7248, IMU_DATA, -0.494375, -0.923125, 0.21875, 16367, -282, -331, , , , , 
25.7296, IMU_DATA, -0.494375, -0.993125, 0.13125, 16371, -280, -333, , , , , 
25.7344, IMU_DATA, -0.48125, -1.05437, 0.039375, 16401, -244, -330, , , , , 
25.7392, IMU_DATA, -0.678125, -0.931875, -0.07875, 16379, -220, -340, , , , , 
25.744, IMU_DATA, -0.91, -0.783125, -0.21, 16383, -198, -356, , , , , 
25.7488, IMU_DATA, -0.9275, -0.809375, -0.354375, 16382, -163, -355, , , , , 
24.381, IMG_DATA, , , , , , , , , , Image_00244 
25.7536, IMU_DATA, -0.940625, -0.826875, -0.450625, 16399, -136, -390, , , , , 
25.7584, IMU_DATA, -0.9625, -0.84, -0.5075, 16368, -80, -412, , , , , 
25.7632, IMU_DATA, -1.06312, -0.879375, -0.511875, 16383, -40, -422, , , , , 
25.768, IMU_DATA, -1.19, -0.879375, -0.538125, 16395, 35, -446, , , , , 
25.7728, IMU_DATA, -1.25125, -0.79625, -0.58625, 16369, 94, -495, , , , , 
25.7776, IMU_DATA, -1.26437, -0.77875, -0.555625, 16378, 132, -490, , , , , 
25.7824, IMU_DATA, -1.33437, -0.7875, -0.476875, 16390, 161, -488, , , , , 
25.7872, IMU_DATA, -1.35187, -0.76125, -0.4375, 16394, 189, -528, , , , , 
25.792, IMU_DATA, -1.31687, -0.7525, -0.441875, 16355, 206, -511, , , , , 
25.7968, IMU_DATA, -1.37375, -0.660625, -0.354375, 16364, 232, -504, , , , , 
25.8016, IMU_DATA, -1.47, -0.555625, -0.2975, 16364, 270, -472, , , , , 
25.8064, IMU_DATA, -1.51375, -0.441875, -0.275625, 16367, 282, -440, , , , , 
25.8112, IMU_DATA, -1.59687, -0.315, -0.16625, 16387, 267, -358, , , , , 
25.816, IMU_DATA, -1.5925, -0.39375, -0.056875, 16367, 289, -332, , , , , 
25.8208, IMU_DATA, -1.69312, -0.49, 0.11375, 16420, 218, -325, , , , , 
25.8256, IMU_DATA, -1.82437, -0.450625, 0.21, 16408, 175, -302, , , , , 
25.8304, IMU_DATA, -1.89, -0.476875, 0.091875, 16346, 252, -253, , , , , 
25.8352, IMU_DATA, -2.01687, -0.5775, 0.13125, 16383, 153, -241, , , , , 
25.84, IMU_DATA, -2.1, -0.74375, 0.336875, 16358, 71, -286, , , , , 
25.8448, IMU_DATA, -2.26187, -0.72625, 0.555625, 16340, 62, -246, , , , , 
25.8496, IMU_DATA, -2.52437, -0.63875, 0.7525, 16380, -44, -256, , , , , 
25.8544, IMU_DATA, -2.77375, -0.6825, 0.783125, 16415, -193, -243, , , , , 
24.481, IMG_DATA, , , , , , , , , , Image_00245 
25.8592, IMU_DATA, -2.90937, -0.77, 0.51625, 16398, -134, -302, , , , , 
25.864, IMU_DATA, -2.98375, -0.791875, 0.18375, 16342, -82, -338, , , , , 
25.8688, IMU_DATA, -3.07562, -0.739375, 0.20125, 16340, -174, -305, , , , , 
25.8736, IMU_DATA, -3.15437, -0.72625, 0.459375, 16403, -321, -303, , , , , 
25.8784, IMU_DATA, -3.17625, -0.8225, 0.455, 16402, -284, -422, , , , , 
25.8832, IMU_DATA, -3.31187, -0.91875, 0.07, 16372, -235, -420, , , , , 
25.888, IMU_DATA, -3.50875, -0.888125, -0.258125, 16376, -247, -412, , , , , 
25.8928, IMU_DATA, -3.54375, -0.86625, -0.39375, 16376, -242, -485, , , , , 
25.8976, IMU_DATA, -3.54375, -0.83125, -0.4375, 16343, -196, -476, , , , , 
25.9024, IMU_DATA, -3.535, -0.783125, -0.363125, 16390, -193, -524, , , , , 
25.9072, IMU_DATA, -3.54375, -0.713125, -0.25375, 16392, -216, -508, , , , , 
25.912, IMU_DATA, -3.5525, -0.63875, -0.284375, 16378, -210, -496, , , , , 
25.9168, IMU_DATA, -3.56125, -0.546875, -0.511875, 16402, -81, -495, , , , , 
25.9216, IMU_DATA, -3.58312, -0.511875, -0.735, 16358, -22, -444, , , , , 
25.9264, IMU_DATA, -3.6225, -0.385, -0.643125, 16391, -26, -435, , , , , 
25.9312, IMU_DATA, -3.59625, -0.354375, -0.485625, 16379, 37, -371, , , , , 
25.936, IMU_DATA, -3.5525, -0.494375, -0.4725, 16356, 129, -326, , , , , 
25.9408, IMU_DATA, -3.54812, -0.538125, -0.48125, 16377, 135, -306, , , , , 
25.9456, IMU_DATA, -3.51312, -0.546875, -0.39375, 16391, 117, -292, , , , , 
25.9504, IMU_DATA, -3.50875, -0.599375, -0.301875, 16390, 162, -249, , , , , 
25.9552, IMU_DATA, -3.57, -0.63875, -0.2975, 16377, 240, -254, , , , , 
25.96, IMU_DATA, -3.63562, -0.62125, -0.28875, 16374, 233, -255, , , , , 
24.581, IMG_DATA, , , , , , , , , , Image_00246 
25.9648, IMU_DATA, -3.71437, -0.60375, -0.249375, 16361, 284, -270, , , , , 
25.9696, IMU_DATA, -3.70125, -0.625625, -0.16625, 16380, 262, -311, , , , , 
25.9744, IMU_DATA, -3.56562, -0.7175, 0.00875, 16376, 258, -324, , , , , 
25.9792, IMU_DATA, -3.38187, -0.76125, 0.2275, 16361, 233, -368, , , , , 
25.984, IMU_DATA, -3.19375, -0.77, 0.363125, 16367, 232, -413, , , , , 
25.9888, IMU_DATA, -3.05375, -0.800625, 0.42, 16379, 179, -431, , , , , 
25.9936, IMU_DATA, -2.85687, -0.805, 0.503125, 16371, 80, -439, , , , , 
25.9984, IMU_DATA, -2.625, -0.739375, 0.555625, 16402, 84, -478, , , , , 
26.0032, IMU_DATA, -2.48937, -0.660625, 0.564375, 16340, 54, -453, , , , , 
26.008, IMU_DATA, -2.38, -0.608125, 0.713125, 16367, -70, -442, , , , , 
26.0128, IMU_DATA, -2.2225, -0.485625, 0.88375, 16392, -187, -435, , , , , 
26.0176, IMU_DATA, -1.91625, -0.503125, 0.791875, 16383, -202, -430, , , , , 
26.0224, IMU_DATA, -1.6625, -0.494375, 0.67375, 16380, -254, -350, , , , , 
26.0272, IMU_DATA, -1.42625, -0.4025, 0.634375, 16378, -347, -338, , , , , 
26.032, IMU_DATA, -1.24687, -0.3325, 0.5425, 16379, -388, -283, , , , , 
26.0368, IMU_DATA, -1.06312, -0.37625, 0.42, 16375, -402, -234, , , , , 
26.0416, IMU_DATA, -0.91, -0.546875, 0.245, 16392, -408, -188, , , , , 
26.0464, IMU_DATA, -0.888125, -0.625625, 0.13125, 16378, -435, -183, , , , , 
26.0512, IMU_DATA, -0.905625, -0.616875, 0.021875, 16401, -404, -170, , , , , 
26.056, IMU_DATA, -0.870625, -0.704375, -0.126875, 16384, -370, -153, , , , , 
26.0608, IMU_DATA, -0.665, -0.879375, -0.27125, 16382, -333, -178, , , , , 
26.0656, IMU_DATA, -0.60375, -0.914375, -0.398125, 16385, -302, -203, , , , , 
24.681, IMG_DATA, , , , , , , , , , Image_00247 
26.0704, IMU_DATA, -0.695625, -0.870625, -0.511875, 16395, -245, -248, , , , , 
26.0752, IMU_DATA, -0.660625, -1.01062, -0.665, 16383, -176, -284, , , , , 
26.08, IMU_DATA, -0.63875, -1.09812, -0.7525, 16372, -90, -350, , , , , 
26.0848, IMU_DATA, -0.56875, -1.10687, -0.783125, 16370, -9, -408, , , , , 
26.0896, IMU_DATA, -0.581875, -1.085, -0.74375, 16357, 73, -422, , , , , 
26.0944, IMU_DATA, -0.573125, -1.05875, -0.783125, 16334, 134, -462, , , , , 
26.0992, IMU_DATA, -0.511875, -1.06312, -0.77875, 16362, 217, -476, , , , , 
26.104, IMU_DATA, -0.468125, -0.98875, -0.665, 16367, 221, -485, , , , , 
26.1088, IMU_DATA, -0.459375, -0.896875, -0.511875, 16394, 221, -489, , , , , 
26.1136, IMU_DATA, -0.415625, -0.800625, -0.3675, 16381, 240, -473, , , , , 
26.1184, IMU_DATA, -0.3325, -0.783125, -0.266875, 16367, 236, -504, , , , , 
26.1232, IMU_DATA, -0.28875, -0.765625, -0.1575, 16376, 223, -518, , , , , 
26.128, IMU_DATA, -0.37625, -0.6475, -0.0875, 16370, 184, -457, , , , , 
26.1328, IMU_DATA, -0.301875, -0.65625, -0.04375, 16374, 95, -493, , , , , 
26.1376, IMU_DATA, -0.34125, -0.6475, 0.004375, 16355, 144, -506, , , , , 
26.1424, IMU_DATA, -0.42875, -0.63, 0.07, 16360, 86, -499, , , , , 
26.1472, IMU_DATA, -0.424375, -0.573125, 0.249375, 16416, -50, -501, , , , , 
26.152, IMU_DATA, -0.37625, -0.60375, 0.293125, 16378, -106, -472, , , , , 
26.1568, IMU_DATA, -0.328125, -0.651875, 0.161875, 16369, -30, -450, , , , , 
26.1616, IMU_DATA, -0.27125, -0.581875, 0.126875, 16380, -132, -431, , , , , 
26.1664, IMU_DATA, -0.231875, -0.599375, 0.13125, 16410, -154, -440, , , , , 
26.1712, IMU_DATA, -0.319375, -0.424375, 0.035, 16360, -111, -399, , , , , 
24.781, IMG_DATA, , , , , , , , , , Image_00248 
26.176, IMU_DATA, -0.371875, -0.266875, -0.048125, 16362, -92, -385, , , , , 
26.1808, IMU_DATA, -0.284375, -0.30625, -0.013125, 16392, -132, -349, , , , , 
26.1856, IMU_DATA, -0.27125, -0.35, 0.02625, 16368, -116, -314, , , , , 
26.1904, IMU_DATA, -0.2975, -0.35, 0.004375, 16371, -58, -255, , , , , 
26.1952, IMU_DATA, -0.32375, -0.398125, -0.091875, 16385, -40, -219, , , , , 
26.2, IMU_DATA, -0.35875, -0.42875, -0.188125, 16388, 2, -193, , , , , 
26.2048, IMU_DATA, -0.468125, -0.4725, -0.21, 16376, 34, -156, , , , , 
26.2096, IMU_DATA, -0.6125, -0.595, -0.1925, 16359, 79, -139, , , , , 
26.2144, IMU_DATA, -0.721875, -0.678125, -0.14, 16384, 96, -140, , , , , 
26.2192, IMU_DATA, -0.783125, -0.6825, -0.02625, 16392, 123, -125, , , , , 
26.224, IMU_DATA, -0.83125, -0.748125, -0.04375, 16404, 148, -111, , , , , 
26.2288, IMU_DATA, -0.98, -0.826875, -0.091875, 16390, 156, -128, , , , , 
26.2336, IMU_DATA, -1.2075, -0.931875, -0.030625, 16395, 116, -159, , , , , 
26.2384, IMU_DATA, -1.47437, -0.97125, 0.035, 16364, 159, -186, , , , , 
26.2432, IMU_DATA, -1.58375, -1.09375, 0.039375, 16356, 165, -238, , , , , 
26.248, IMU_DATA, -1.6975, -1.24687, 0.039375, 16384, 149, -274, , , , , 
26.2528, IMU_DATA, -2.03875, -1.22062, 0.11375, 16366, 106, -345, , , , , 
26.2576, IMU_DATA, -2.3275, -1.19, 0.223125, 16356, 107, -403, , , , , 
26.2624, IMU_DATA, -2.55062, -1.25125, 0.2975, 16370, 36, -458, , , , , 
26.2672, IMU_DATA, -2.80437, -1.30375, 0.27125, 16406, -19, -536, , , , , 
26.272, IMU_DATA, -3.01875, -1.28187, 0.2625, 16384, -54, -610, , , , , 
26.2768, IMU_DATA, -3.23312, -1.17687, 0.223125, 16392, -53, -651, , , , , 
24.881, IMG_DATA, , , , , , , , , , Image_00249 
26.2816, IMU_DATA, -3.36875, -1.19, 0.175, 16370, -106, -685, , , , , 
26.2864, IMU_DATA, -3.52187, -1.12875, 0.109375, 16395, -123, -726, , , , , 
26.2912, IMU_DATA, -3.74062, -0.93625, 0.048125, 16381, -160, -746, , , , , 
26.296, IMU_DATA, -3.92, -0.774375, -0.00875, 16372, -151, -741, , , , , 
26.3008, IMU_DATA, -4.01625, -0.665, -0.118125, 16368, -168, -760, , , , , 
26.3056, IMU_DATA, -4.08625, -0.55125, -0.21875, 16387, -172, -740, , , , , 
26.3104, IMU_DATA, -4.15187, -0.433125, -0.2625, 16404, -158, -708, , , , , 
26.3152, IMU_DATA, -4.19562, -0.293125, -0.345625, 16390, -78, -692, , , , , 
26.32, IMU_DATA, -4.15187, -0.188125, -0.433125, 16387, -47, -628, , , , , 
26.3248, IMU_DATA, -4.025, -0.07875, -0.450625, 16368, -37, -557, , , , , 
26.3296, IMU_DATA, -4.025, 0.118125, -0.503125, 16342, 42, -512, , , , , 
26.3344, IMU_DATA, -4.01625, 0.14, -0.564375, 16353, 78, -403, , , , , 
26.3392, IMU_DATA, -3.99875, 0.188125, -0.5425, 16368, 130, -336, , , , , 
26.344, IMU_DATA, -4.03375, 0.35875, -0.485625, 16366, 186, -235, , , , , 
26.3488, IMU_DATA, -3.94187, 0.32375, -0.4025, 16374, 220, -165, , , , , 
26.3536, IMU_DATA, -3.90687, 0.275625, -0.214375, 16376, 230, -59, , , , , 
26.3584, IMU_DATA, -3.885, 0.2275, -0.039375, 16384, 213, 22, , , , , 
26.3632, IMU_DATA, -3.79312, -0.004375, 0.048125, 16376, 224, 86, , , , , 
26.368, IMU_DATA, -3.75375, -0.205625, 0.14, 16363, 209, 131, , , , , 
26.3728, IMU_DATA, -3.75812, -0.328125, 0.310625, 16375, 153, 147, , , , , 
26.3776, IMU_DATA, -3.82812, -0.441875, 0.44625, 16368, 146, 117, , , , , 
26.3824, IMU_DATA, -3.80187, -0.65625, 0.555625, 16371, 129, 106, , , , , 
24.981, IMG_DATA, , , , , , , , , , Image_00250 
26.3872, IMU_DATA, -3.87625, -0.8225, 0.63875, 16380, 86, 74, , , , , 
26.392, IMU_DATA, -3.88937, -1.05437, 0.713125, 16377, 14, 2, , , , , 
26.3968, IMU_DATA, -3.98125, -1.22937, 0.818125, 16409, -91, -61, , , , , 
26.4016, IMU_DATA, -4.14312, -1.36062, 0.83125, 16358, -86, -101, , , , , 
26.4064, IMU_DATA, -4.19562, -1.45687, 0.748125, 16377, -114, -256, , , , , 
26.4112, IMU_DATA, -4.17375, -1.49187, 0.686875, 16400, -217, -343, , , , , 
26.416, IMU_DATA, -4.26562, -1.51812, 0.590625, 16413, -221, -433, , , , , 
26.4208, IMU_DATA, -4.305, -1.50937, 0.35875, 16352, -140, -512, , , , , 
26.4256, IMU_DATA, -4.31812, -1.38687, 0.16625, 16365, -169, -609, , , , , 
26.4304, IMU_DATA, -4.3925, -1.27312, 0.0875, 16390, -140, -669, , , , , 
26.4352, IMU_DATA, -4.4275, -1.14625, 0.056875, 16369, -124, -700, , , , , 
26.44, IMU_DATA, -4.30062, -1.1725, 0.109375, 16405, -144, -744, , , , , 
26.4448, IMU_DATA, -4.20875, -1.16375, 0.18375, 16416, -162, -719, , , , , 
26.4496, IMU_DATA, -4.27, -1.05437, 0.175, 16403, -167, -722, , , , , 
26.4544, IMU_DATA, -4.27, -0.940625, 0.09625, 16374, -137, -759, , , , , 
26.4592, IMU_DATA, -4.17812, -0.77875, 0.07875, 16374, -159, -741, , , , , 
26.464, IMU_DATA, -4.13437, -0.63, 0.035, 16352, -131, -728, , , , , 
26.4688, IMU_DATA, -4.27, -0.4025, 0.06125, 16367, -114, -714, , , , , 
26.4736, IMU_DATA, -4.26562, -0.35875, 0.1925, 16435, -266, -684, , , , , 
26.4784, IMU_DATA, -4.18687, -0.35, 0.083125, 16402, -188, -674, , , , , 
26.4832, IMU_DATA, -4.03812, -0.363125, -0.34125, 16344, -47, -563, , , , , 
26.488, IMU_DATA, -4.04687, -0.1575, -0.46375, 16387, -103, -474, , , , , 
25.081, IMG_DATA, , , , , , , , , , Image_00251 
26.4928, IMU_DATA, -4.03812, -0.056875, -0.336875, 16401, -88, -457, , , , , 
26.4976, IMU_DATA, -3.96812, 0.091875, -0.310625, 16405, -54, -381, , , , , 
26.5024, IMU_DATA, -3.77562, 0.2625, -0.44625, 16459, -133, -290, , , , , 
26.5072, IMU_DATA, -3.61812, 0.345625, -0.896875, 16390, 25, -253, , , , , 
26.512, IMU_DATA, -3.605, 0.328125, -1.43062, 16316, 201, -168, , , , , 
26.5168, IMU_DATA, -3.5875, 0.20125, -1.40437, 16309, 234, -57, , , , , 
26.5216, IMU_DATA, -3.53937, -0.030625, -0.84, 16322, 254, -40, , , , , 
26.5264, IMU_DATA, -3.5, -0.25375, -0.16625, 16383, 187, 5, , , , , 
26.5312, IMU_DATA, -3.35562, -0.389375, 0.319375, 16426, 111, 56, , , , , 
26.536, IMU_DATA, -3.18937, -0.63, 0.301875, 16422, 116, 48, , , , , 
26.5408, IMU_DATA, -3.09312, -0.800625, -0.02625, 16392, 147, 37, , , , , 
26.5456, IMU_DATA, -2.975, -0.800625, -0.354375, 16373, 197, 41, , , , , 
26.5504, IMU_DATA, -2.84812, -0.8575, -0.485625, 16344, 189, 18, , , , , 
26.5552, IMU_DATA, -2.74312, -1.00625, -0.2975, 16381, 109, -97, , , , , 
26.56, IMU_DATA, -2.53312, -1.19875, -0.013125, 16348, 92, -132, , , , , 
26.5648, IMU_DATA, -2.56812, -1.16375, 0.20125, 16354, 59, -192, , , , , 
26.5696, IMU_DATA, -2.51562, -1.21187, 0.398125, 16382, 2, -281, , , , , 
26.5744, IMU_DATA, -2.47187, -1.2775, 0.63, 16366, -87, -330, , , , , 
26.5792, IMU_DATA, -2.35812, -1.43937, 0.6825, 16390, -89, -440, , , , , 
26.584, IMU_DATA, -2.1875, -1.43062, 0.595, 16369, -162, -462, , , , , 
26.5888, IMU_DATA, -2.0475, -1.22062, 0.590625, 16393, -247, -495, , , , , 
26.5936, IMU_DATA, -1.91625, -1.085, 0.58625, 16382, -295, -545, , , , , 
